genes	logFC.AL	FDR.AL	groups	coarse_groups	rank_from_biggest_increase	rank_from_biggest_decrease	gene_names	uniprot_acc	broad_gene_name	uniprot_gene_name	fungidb_gene_name	blast2go_annotation	is_tf	is_kinases	is_virulence_gene	order_peaktime	scer_orthologs	scer_ortholog_descriptions
CNAG_01154	0.560561840944658	0.0455707706170785	AMB+LF up only	AMB+LF only	78	415	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	168	NA	NA
CNAG_07595	0.566744387787742	0.00958760263190576	AMB+LF up only	AMB+LF only	77	416	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07995	0.567251935561883	0.0153554908596655	AMB+LF up only	AMB+LF only	76	417	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00136	0.575195495403408	0.00266101891781757	AMB+LF up only	AMB+LF only	75	418	NA	NA	ubiquitin-activating enzyme E1	Ubiquitin-activating enzyme E1	ubiquitin-activating enzyme E1	UBA1_SCHPO|Ubiquitin-activating enzyme E1 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ptr3 PE=1 SV=1	NA	NA	NA	NA	UBA1	Ubiquitin-activating enzyme E1 1 (EC 6.2.1.45)
CNAG_00892	0.579000430026639	0.0147782626102101	AMB+LF up only	AMB+LF only	74	419	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06423	0.589167473962102	0.00809185342194307	AMB+LF up only	AMB+LF only	73	420	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	DSC3	Transmembrane protein YOR223W
CNAG_01347	0.594431404471293	0.0129490170679992	AMB+LF up only	AMB+LF only	72	421	NA	NA	co-chaperone	Co-chaperone	co-chaperone	DNJC3_BOVIN|DnaJ homolog subfamily C member 3 OS=Bos taurus OX=9913 GN=DNAJC3 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_05461	0.598633619910465	0.0252335835010044	AMB+LF up only	AMB+LF only	71	422	NA	NA	L-lactate dehydrogenase (cytochrome)	L-lactate dehydrogenase (Cytochrome)	L-lactate dehydrogenase (cytochrome)	CYB2_WICAO|Cytochrome b2, mitochondrial OS=Wickerhamomyces anomalus OX=4927 GN=CYB2 PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_01836	0.600873140098063	0.00758229783510506	AMB+LF up only	AMB+LF only	70	423	NA	NA	long-chain acyl-CoA synthetase	Long-chain acyl-CoA synthetase	long-chain acyl-CoA synthetase	AAE13_ARATH|Malonate--CoA ligase OS=Arabidopsis thaliana OX=3702 GN=AAE13 PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_02167	0.600993455790314	0.00381358420348901	AMB+LF up only	AMB+LF only	69	424	NA	NA	vacuolar protein sorting-associated protein 27	Vacuolar protein sorting-associated protein 27	vacuolar protein sorting-associated protein 27	VPS27_CRYNB|Vacuolar protein sorting-associated protein 27 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=VPS27 PE=3 SV=1	NA	NA	NA	NA	VPS27	Vacuolar protein sorting-associated protein 27 (Golgi retention defective protein 11)
CNAG_04606	0.603214899749034	0.0491761589633337	AMB+LF up only	AMB+LF only	68	425	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03021	0.613436070118822	0.0444080127034983	AMB+LF up only	AMB+LF only	67	426	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05392	0.620696733490802	0.0124641981272355	AMB+LF up only	AMB+LF only	66	427	ZAP104	NA	specific RNA polymerase II transcription factor	Specific RNA polymerase II transcription factor	specific RNA polymerase II transcription factor	NA	TRUE	NA	NA	NA	ZAP1	Zinc-responsive transcriptional regulator ZAP1
CNAG_02029	0.623713629860213	0.0111941370466711	AMB+LF up only	AMB+LF only	65	428	WSP1	NA	wiskott-Aldrich syndrome protein	Wiskott-Aldrich syndrome protein	wiskott-Aldrich syndrome protein	WSP1_SCHPO|Wiskott-Aldrich syndrome protein homolog 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=wsp1 PE=1 SV=3	NA	NA	NA	NA	LAS17	Proline-rich protein LAS17
CNAG_01338	0.627370047647092	0.00591268367753895	AMB+LF up only	AMB+LF only	64	429	NA	NA	xeroderma pigmentosum group C-complementing protein	Xeroderma pigmentosum group C-complementing protein	xeroderma pigmentosum group C-complementing protein	RHP42_SCHPODN|A repair protein rhp42 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rhp42 PE=3 SV=1	NA	NA	NA	NA	RAD4	DNA repair protein RAD4
CNAG_05035	0.627502573772366	0.0163295971449219	AMB+LF up only	AMB+LF only	63	430	NA	NA	ferredoxin-NADP  reductase	NADPH:adrenodoxin oxidoreductase, mitochondrial (EC 1.18.1.6)	ferredoxin-NADP reductase	ADRO_DROMENADP|H:adrenodoxin oxidoreductase, mitochondrial OS=Drosophila melanogaster OX=7227 GN=dare PE=2 SV=1	NA	NA	NA	NA	ARH1	Probable NADPH:adrenodoxin oxidoreductase, mitochondrial (AR) (Adrenodoxin reductase) (EC 1.18.1.6) (Ferredoxin--NADP(+) reductase) (Ferredoxin reductase)
CNAG_04387	0.636040023101796	0.0049986740468821	AMB+LF up only	AMB+LF only	62	431	NA	NA	thioredoxin-like protein 4A	Thioredoxin-like protein 4A	thioredoxin-like protein 4A	TXN4A_HUMAN|Thioredoxin-like protein 4A OS=Homo sapiens OX=9606 GN=TXNL4A PE=1 SV=1	NA	NA	NA	611	DIB1	Spliceosomal protein DIB1
CNAG_04656	0.637101558393786	0.0498342158405205	AMB+LF up only	AMB+LF only	61	432	NA	NA	arginine-tRNA-protein transferase	Arginine-tRNA-protein transferase	arginine-tRNA-protein transferase, arginine-tRNA-protein transferase, variant	ATE1_SCHPO|Arginyl-tRNA--protein transferase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC3C7.07c PE=3 SV=3	NA	NA	NA	1056	ATE1	Arginyl-tRNA--protein transferase 1 (Arginyltransferase 1) (R-transferase 1) (EC 2.3.2.8) (Arginine-tRNA--protein transferase 1)
CNAG_04955	0.641457534063318	0.0142710925875763	AMB+LF up only	AMB+LF only	60	433	NA	NA	oxidoreductase	Oxidoreductase	oxidoreductase	GHRA_ESCF3|Glyoxylate/hydroxypyruvate reductase A OS=Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CDC 0568-73) OX=585054 GN=ghrA PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01920	0.643022578345005	0.0067668206909117	AMB+LF up only	AMB+LF only	59	434	UBI4	NA	polyubiquitin	Polyubiquitin	Polyubiquitin	UBI1P_NICSY|Polyubiquitin OS=Nicotiana sylvestris OX=4096 GN=UBI11 PE=2 SV=1	NA	NA	NA	NA	UBI4	Polyubiquitin [Cleaved into: Ubiquitin]
CNAG_05199	0.6471428232233	0.00896083139407177	AMB+LF up only	AMB+LF only	58	435	NA	NA	chaperone DnaK	Chaperone DnaK	chaperone DnaK	HSP7M_EMENI|Heat shock 70 kDa protein OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=AN6010 PE=1 SV=1	NA	NA	NA	NA	ECM10; SSC1; SSQ1	Heat shock protein SSC3, mitochondrial (Extracellular mutant protein 10); Heat shock protein SSC1, mitochondrial (Endonuclease SceI 75 kDa subunit) (Endo.SceI 75 kDa subunit) (mtHSP70); Heat shock protein SSQ1, mitochondrial (Stress-seventy subfamily Q protein 1) (mtHSP70 homolog)
CNAG_03161	0.647515677716493	0.0275748773088801	AMB+LF up only	AMB+LF only	57	436	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02543	0.653525347791441	0.017353661669887	AMB+LF up only	AMB+LF only	56	437	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	Uncharacterized deoxyribonuclease YMR262W (EC 3.1.21.-)
CNAG_05760	0.657070992137672	0.00583245671766123	AMB+LF up only	AMB+LF only	55	438	NA	NA	endoplasmic reticulum protein	Endoplasmic reticulum protein	endoplasmic reticulum protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04687	0.673207003729836	0.0176340874739446	AMB+LF up only	AMB+LF only	54	439	NA	NA	stearoyl-CoA desaturase (delta-9 desaturase)	Stearoyl-CoA desaturase (Delta-9 desaturase)	stearoyl-CoA desaturase (delta-9 desaturase)	ACO1_AJECA|Acyl-CoA desaturase OS=Ajellomyces capsulatus OX=5037 GN=OLE1 PE=1 SV=1	NA	NA	NA	NA	OLE1	Acyl-CoA desaturase 1 (EC 1.14.19.1) (Delta 9 fatty acid desaturase) (Fatty acid desaturase 1) (Stearoyl-CoA desaturase 1)
CNAG_04083	0.676654878748551	0.00740627092046381	AMB+LF up only	AMB+LF only	53	440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_07992	0.679061805987744	0.0395404873906597	AMB+LF up only	AMB+LF only	52	441	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07707	0.680154128486402	0.0496273272551615	AMB+LF up only	AMB+LF only	51	442	NA	NA	glycoside hydrolase family 3 domain-containing protein	Glycoside hydrolase family 3 domain-containing protein	glycoside hydrolase family 3 domain-containing protein	BGLB_EMENI|Beta-glucosidase B OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=bglB PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_06540	0.707397356372222	0.0361361129411741	AMB+LF up only	AMB+LF only	50	443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_03347	0.723874771681882	0.0348169145251076	AMB+LF up only	AMB+LF only	49	444	NA	NA	ATP-dependent Clp protease ATP-binding subunit ClpB	ATP-dependent Clp protease ATP-binding subunit ClpB	ATP-dependent Clp protease ATP-binding subunit ClpB	HSP78_SCHPO|Heat shock protein 78, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hsp78 PE=3 SV=1	NA	NA	NA	NA	HSP104; HSP78	Heat shock protein 104 (Protein aggregation-remodeling factor HSP104); Heat shock protein 78, mitochondrial
CNAG_06879	0.73722108837356	0.00599585346512824	AMB+LF up only	AMB+LF only	48	445	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07928	0.750265156502546	0.0361241841446059	AMB+LF up only	AMB+LF only	47	446	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07618	0.755481734265014	0.0314615974852444	AMB+LF up only	AMB+LF only	46	447	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04509	0.757770740483073	0.0480645559256449	AMB+LF up only	AMB+LF only	45	448	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04637	0.768024936522552	0.00138090316388543	AMB+LF up only	AMB+LF only	44	449	MBF1	NA	multiprotein-bridging factor 1	Multiprotein-bridging factor 1	multiprotein-bridging factor 1	MBF1_CRYNB|Multiprotein-bridging factor 1 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=MBF1 PE=3 SV=1	TRUE	NA	NA	NA	MBF1	Multiprotein-bridging factor 1 (Suppressor of frameshift mutations protein 13)
CNAG_04590	0.778666070128412	0.0396633308069097	AMB+LF up only	AMB+LF only	43	450	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03976	0.79894642809139	0.0112543193247475	AMB+LF up only	AMB+LF only	42	451	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07822	0.82280498604841	0.00543290802764165	AMB+LF up only	AMB+LF only	41	452	NA	NA	FMN adenylyltransferase	FMN adenylyltransferase	FMN adenylyltransferase	FLAD1_XENLAFA|D synthase OS=Xenopus laevis OX=8355 GN=flad1 PE=2 SV=1	NA	NA	NA	NA	FAD1	FAD synthase (EC 2.7.7.2) (FAD pyrophosphorylase) (FMN adenylyltransferase) (Flavin adenine dinucleotide synthase)
CNAG_00802	0.824153775991718	0.0034010852742319	AMB+LF up only	AMB+LF only	40	453	CBP1	NA	calcineurin-binding protein	Calcineurin-binding protein	calcineurin-binding protein	RCAN2_BOVIN|Calcipressin-2 OS=Bos taurus OX=9913 GN=RCAN2 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_05286	0.841408165751243	0.00270982924882159	AMB+LF up only	AMB+LF only	39	454	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_04675	0.87438885450053	0.0130387234648339	AMB+LF up only	AMB+LF only	38	455	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01500	0.886007181185329	0.0139089881084289	AMB+LF up only	AMB+LF only	37	456	NA	NA	taurine dioxygenase	Taurine dioxygenase	Taurine dioxygenase	TAUD_ECOLI|Alpha-ketoglutarate-dependent taurine dioxygenase OS=Escherichia coli (strain K12) OX=83333 GN=tauD PE=1 SV=3	NA	NA	NA	NA	NA	NA
CNAG_03162	0.895953369954492	0.0171421499343576	AMB+LF up only	AMB+LF only	36	457	NA	NA	vacuolar protein	Vacuolar protein	vacuolar protein	BXI1_SCHPO|Bax inhibitor 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bxi1 PE=3 SV=1	NA	NA	NA	NA	BXI1	Bax inhibitor 1 (BH3 domain-containing protein BXI1)
CNAG_07809	0.898394468106262	0.0271086294727411	AMB+LF up only	AMB+LF only	35	458	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04926	0.901829861916284	0.0218614519897357	AMB+LF up only	AMB+LF only	34	459	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	BDH2_DANR|E3-hydroxybutyrate dehydrogenase type 2 OS=Danio rerio OX=7955 GN=bdh2 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_06106	0.916117182180154	0.00124440555195212	AMB+LF up only	AMB+LF only	33	460	NA	NA	chaperone regulator	Chaperone regulator	chaperone regulator	DNJB1_MOUSE|DnaJ homolog subfamily B member 1 OS=Mus musculus OX=10090 GN=Dnajb1 PE=1 SV=3	NA	NA	NA	NA	SIS1	Protein SIS1
CNAG_01801	0.934079437276137	0.00838851516425998	AMB+LF up only	AMB+LF only	32	461	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02211	0.94517900048386	0.00271238365042627	AMB+LF up only	AMB+LF only	31	462	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	HUA1	Proline-rich protein HUA1
CNAG_07307	0.945669913771756	0.0331777102079833	AMB+LF up only	AMB+LF only	30	463	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01727	0.965902182709564	0.0192154361565375	AMB+LF up only	AMB+LF only	29	464	NA	NA	hsp71-like protein	Hsp71-like protein	hsp71-like protein	HSP70_TRIRU|Heat shock 70 kDa protein OS=Trichophyton rubrum OX=5551 GN=HSP70 PE=2 SV=1	NA	NA	NA	41	KAR2; SSA1; SSA2; SSA3; SSA4; SSB1; SSB2	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein homolog) (GRP-78) (Immunoglobulin heavy chain-binding protein homolog) (BiP); Heat shock protein SSA1 (Heat shock protein YG100); Heat shock protein SSA2; Heat shock protein SSA3; Heat shock protein SSA4; Ribosome-associated molecular chaperone SSB1 (EC 3.6.4.10) (Cold-inducible protein YG101) (Heat shock protein SSB1) (Hsp70 chaperone Ssb); Ribosome-associated molecular chaperone SSB2 (EC 3.6.4.10) (Heat shock protein SSB2) (Hsp70 chaperone Ssb)
CNAG_07594	0.995303114446934	0.0114235955903291	AMB+LF up only	AMB+LF only	28	465	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03227	1.00132154856068	0.0135762916361342	AMB+LF up only	AMB+LF only	27	466	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	ARV1_SCHPO|Protein arv1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=arv1 PE=3 SV=3	NA	NA	NA	NA	NA	NA
CNAG_00036	1.00757894341321	0.0234577197916476	AMB+LF up only	AMB+LF only	26	467	SEC14-2	NA	Sec14 cytosolic factor	Sec14 cytosolic factor	SEC14 cytosolic factor	SEC14_SCHPO|Sec14 cytosolic factor OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sec14 PE=4 SV=1	NA	NA	NA	NA	SEC14	SEC14 cytosolic factor (Phosphatidylinositol/phosphatidylcholine transfer protein) (PI/PC TP)
CNAG_02674	1.01523767479242	0.0456594896053739	AMB+LF up only	AMB+LF only	25	468	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	DESI1_HUMAN|Desumoylating isopeptidase 1 OS=Homo sapiens OX=9606 GN=DESI1 PE=1 SV=1	NA	NA	NA	185	NA	NA
CNAG_05528	1.03368370640401	0.0336071603362042	AMB+LF up only	AMB+LF only	24	469	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01534	1.03515694882614	0.0277922462017567	AMB+LF up only	AMB+LF only	23	470	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06244	1.04293817361016	0.00423868212739709	AMB+LF up only	AMB+LF only	22	471	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	70	NA	NA
CNAG_05729	1.10016296607056	0.0370362755146127	AMB+LF up only	AMB+LF only	21	472	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02874	1.16397281205043	0.00275778720261312	AMB+LF up only	AMB+LF only	20	473	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	R126B_XENLA|E3 ubiquitin-protein ligase RNF126-B OS=Xenopus laevis OX=8355 GN=rnf126-b PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_04409	1.22515924452854	0.00229978152719332	AMB+LF up only	AMB+LF only	19	474	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01574	1.3193811050327	0.0393243998498606	AMB+LF up only	AMB+LF only	18	475	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03228	1.44256949758998	0.00776048984356059	AMB+LF up only	AMB+LF only	17	476	NA	NA	universal stress protein	Universal stress protein	universal stress protein	YGBA_SCHPO|Universal stress protein A family protein C25B2.10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC25B2.10 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_00453	1.50134888796107	0.0174200054969293	AMB+LF up only	AMB+LF only	16	477	NA	NA	mitochondrial protein	Mitochondrial protein	mitochondrial protein	RCF2_YEAST|Respiratory supercomplex factor 2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RCF2 PE=1 SV=1	NA	NA	NA	NA	RCF2	Respiratory supercomplex factor 2, mitochondrial (Altered inheritance of mitochondria protein 38)
CNAG_04891	1.63505011894463	0.0365013805645082	AMB+LF up only	AMB+LF only	15	478	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02550	1.65699813496209	0.0106278640434405	AMB+LF up only	AMB+LF only	14	479	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	1051	NA	NA
CNAG_07557	1.83478596148823	0.000168015490344067	AMB+LF up only	AMB+LF only	13	480	NA	NA	ATP-binding cassette transporter	ATP-binding cassette transporter	ATP-binding cassette transporter	TAUB_ECOL6|Taurine import ATP-binding protein TauB OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=tauB PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_07845	1.84605841614188	0.00761109347118231	AMB+LF up only	AMB+LF only	12	481	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	NA	NA	NA	NA	NA	NA	NA
CNAG_00588	2.28287811218838	0.0182978206995635	AMB+LF up only	AMB+LF only	11	482	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03728	2.29199677834815	0.0109448082360959	AMB+LF up only	AMB+LF only	10	483	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	107	NA	NA
CNAG_03831	2.42630977680748	0.00182061701853213	AMB+LF up only	AMB+LF only	9	484	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07733	2.45850957058158	0.0332004285727457	AMB+LF up only	AMB+LF only	8	485	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05040	2.68075971586165	0.000995423811797629	AMB+LF up only	AMB+LF only	7	486	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02701	3.66399629387067	0.00364840625107382	AMB+LF up only	AMB+LF only	6	487	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	1032	NA	NA
CNAG_06207	3.76585568076538	0.0235557268065775	AMB+LF up only	AMB+LF only	5	488	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06297	3.83735425708676	0.00863492511802531	AMB+LF up only	AMB+LF only	4	489	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06388	4.36562931257691	0.036326582294702	AMB+LF up only	AMB+LF only	3	490	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04027	4.69703149721107	0.0160713469913897	AMB+LF up only	AMB+LF only	2	491	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06298	6.92500212106389	0.0142324491152783	AMB+LF up only	AMB+LF only	1	492	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
