genes	logFC.A	FDR.A	groups	coarse_groups	rank_from_biggest_increase	rank_from_biggest_decrease	gene_names	uniprot_acc	broad_gene_name	uniprot_gene_name	fungidb_gene_name	blast2go_annotation	is_tf	is_kinases	is_virulence_gene	order_peaktime	scer_orthologs	scer_ortholog_descriptions
CNAG_01195	0.208791236745638	0.0460759287448091	AMB up only	AMB only	266	362	NA	NA	cation-transporting ATPase 13A3/4/5	Cation-transporting ATPase (EC 3.6.3.-)	cation-transporting ATPase 13A3/4/5	ATC9_SCHPO|Probable cation-transporting ATPase C1672.11c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC1672.11c PE=3 SV=1	NA	NA	NA	NA	YPK9	Vacuolar cation-transporting ATPase YPK9 (EC 3.6.3.-) (PARK9 homolog)
CNAG_03775	0.221116356774955	0.0418559357578242	AMB up only	AMB only	265	363	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	NA	NA	NA	NA	NA	NA	NA
CNAG_03888	0.221246135307732	0.0342319444226285	AMB up only	AMB only	264	364	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	RBPF_NOSS1|Putative RNA-binding protein RbpF OS=Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690 GN=rbpF PE=3 SV=3	NA	NA	NA	NA	PRP24	U4/U6 snRNA-associated-splicing factor PRP24 (U4/U6 snRNP protein)
CNAG_03623	0.247619685389317	0.0474379425573635	AMB up only	AMB only	263	365	NA	NA	malonic semialdehyde reductase	Malonic semialdehyde reductase	malonic semialdehyde reductase	YM71_YEASTNAD|P-dependent 3-hydroxy acid dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR226C PE=1 SV=1	NA	NA	NA	NA	NA	NADP-dependent 3-hydroxy acid dehydrogenase (L-allo-threonine dehydrogenase) (EC 1.1.1.381)
CNAG_05773	0.248456488475403	0.0487809052102398	AMB up only	AMB only	262	366	NA	NA	F-box and WD-40 domain-containing protein MET30	F-box and WD-40 domain-containing protein MET30	F-box and WD-40 domain-containing protein MET30	SCONB_EMENI|Probable E3 ubiquitin ligase complex SCF subunit sconB OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=sconB PE=3 SV=2	NA	NA	NA	NA	MET30	F-box protein MET30 (E3 ubiquitin ligase complex SCF(Met30) subunit MET30) (Methionine-requiring protein 30)
CNAG_01465	0.250579210868754	0.0383250392181895	AMB up only	AMB only	261	367	NA	NA	5' flap endonuclease	5' flap endonuclease	5' flap endonuclease	FEN1_MICCC|Flap endonuclease 1 OS=Micromonas commoda (strain RCC299 / NOUM17 / CCMP2709) OX=296587 GN=FEN1 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01169	0.252753902412936	0.0426450457788664	AMB up only	AMB only	260	368	NA	NA	aspartyl aminopeptidase	Aspartyl aminopeptidase	Aspartyl aminopeptidase	DNPEP_ASPOR|Aspartyl aminopeptidase OS=Aspergillus oryzae (strain ATCC 42149 / RIB 40) OX=510516 GN=dapA PE=1 SV=1	NA	NA	NA	NA	APE4	Aspartyl aminopeptidase 4 (EC 3.4.11.21)
CNAG_01649	0.262984244734976	0.0301653544954943	AMB up only	AMB only	259	369	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	TPPC8_HUMAN|Trafficking protein particle complex subunit 8 OS=Homo sapiens OX=9606 GN=TRAPPC8 PE=1 SV=2	NA	NA	NA	NA	TRS85	Trafficking protein particle complex III-specific subunit 85 (TRAPP III-specific subunit 85) (Muddled meiosis protein 1) (Sporulation protein GSG1) (Transport protein particle 85 kDa subunit)
CNAG_06103	0.267155613391282	0.0475648633435169	AMB up only	AMB only	258	370	NA	NA	RNA binding protein	RNA binding protein	RNA binding protein	VTS1_USTMA|Protein VTS1 OS=Ustilago maydis (strain 521 / FGSC 9021) OX=237631 GN=VTS1 PE=3 SV=1	NA	NA	NA	1080	VTS1	Protein VTS1 (VTI1-2 suppressor protein 1)
CNAG_03682	0.267677089183235	0.0372085071891899	AMB up only	AMB only	257	371	FRR1	O94746	FK506-binding protein 1	FK506-binding protein 1 (FKBP) (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (Rapamycin-binding protein)	FK506-binding protein 1	FKBP_CRYNHF|K506-binding protein 1 OS=Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) OX=235443 GN=FRR1 PE=3 SV=1	NA	NA	NA	NA	FPR1	FK506-binding protein 1 (FKBP) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (EC 5.2.1.8) (Rapamycin-binding protein)
CNAG_03973	0.271151439961317	0.0449670753601595	AMB up only	AMB only	256	372	NA	NA	hydantoinase	Hydantoinase	hydantoinase	NA	NA	NA	NA	NA	NA	NA
CNAG_02388	0.271387461998853	0.0266214090001531	AMB up only	AMB only	255	373	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	BH140_ARATH|Transcription factor bHLH140 OS=Arabidopsis thaliana OX=3702 GN=BHLH140 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_04003	0.273419668855127	0.0490449097706214	AMB up only	AMB only	254	374	NA	NA	pumilio 2	Pumilio 2	pumilio 2	PUM2_HUMAN|Pumilio homolog 2 OS=Homo sapiens OX=9606 GN=PUM2 PE=1 SV=2	NA	NA	NA	NA	PUF3	mRNA-binding protein PUF3 (Pumilio homology domain family member 3)
CNAG_06360	0.275909209992474	0.0317094542310556	AMB up only	AMB only	253	375	NA	NA	alcohol dehydrogenase	Alcohol dehydrogenase	Alcohol dehydrogenase	FADH_METMR|S-(hydroxymethyl)glutathione dehydrogenase OS=Methylobacter marinus OX=34058 GN=fdh PE=3 SV=2	NA	NA	NA	1131	NA	NA
CNAG_03269	0.27606898833495	0.0260235511074855	AMB up only	AMB only	252	376	NA	NA	aldehyde dehydrogenase	Aldehyde dehydrogenase	Aldehyde dehydrogenase	VDH_PSEFL|Vanillin dehydrogenase OS=Pseudomonas fluorescens OX=294 GN=vdh PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_06639	0.27745710515019	0.00953555783072635	AMB up only	AMB only	251	377	NA	NA	E3 ubiquitin-protein ligase MARCH6	E3 ubiquitin-protein ligase MARCH6	E3 ubiquitin-protein ligase MARCH6	DOA10_SCHPOERA|D-associated E3 ubiquitin-protein ligase doa10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=doa10 PE=1 SV=1	NA	NA	NA	NA	SSM4	ERAD-associated E3 ubiquitin-protein ligase DOA10 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase DOA10)
CNAG_05194	0.27935777114087	0.041943292159471	AMB up only	AMB only	250	378	NA	NA	lipoyl synthase, mitochondrial	Lipoyl synthase, mitochondrial (EC 2.8.1.8) (Lipoate synthase) (LS) (Lip-syn) (Lipoic acid synthase)	lipoyl synthase, mitochondrial	LIPA_CRYNB|Lipoyl synthase, mitochondrial OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=CNBI2500 PE=3 SV=1	NA	NA	NA	268	LIP5	Lipoyl synthase, mitochondrial (EC 2.8.1.8) (Lipoate synthase) (LS) (Lip-syn) (Lipoic acid synthase)
CNAG_05721	0.28570700552944	0.0174621632121688	AMB up only	AMB only	249	379	MFE2	NA	multifunctional beta-oxidation protein	Multifunctional beta-oxidation protein	multifunctional beta-oxidation protein	FOX2_NEUCR|Peroxisomal hydratase-dehydrogenase-epimerase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=fox-2 PE=1 SV=1	NA	NA	NA	NA	FOX2	Peroxisomal hydratase-dehydrogenase-epimerase (HDE) (Multifunctional beta-oxidation protein) (MFP) [Includes: 2-enoyl-CoA hydratase (EC 4.2.1.119); (3R)-3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12)]
CNAG_05517	0.286954346630448	0.047957056589786	AMB up only	AMB only	248	380	NA	NA	solute carrier family 45, member 1/2/4	Solute carrier family 45, member 1/2/4	solute carrier family 45, member 1/2/4	SUT1_SCHPO|General alpha-glucoside permease OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sut1 PE=3 SV=1	NA	NA	NA	180	NA	NA
CNAG_04998	0.287100084678461	0.0448715497862888	AMB up only	AMB only	247	381	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05049	0.288099933265546	0.0317176159713359	AMB up only	AMB only	246	382	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	LYS14_YEAST|Lysine biosynthesis regulatory protein LYS14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS14 PE=1 SV=2	TRUE	NA	NA	NA	NA	NA
CNAG_00272	0.289762912423953	0.0100560632988358	AMB up only	AMB only	245	383	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	SACS_MOUSE|Sacsin OS=Mus musculus OX=10090 GN=Sacs PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_04714	0.290880696591866	0.0116401533005008	AMB up only	AMB only	244	384	NA	NA	MFS multidrug transporter protein	MFS multidrug transporter protein	MFS multidrug transporter protein	MFS2_SCHPO|Uncharacterized transporter mfs2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mfs2 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_02156	0.29666209989628	0.0429702811131253	AMB up only	AMB only	243	385	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	694	NA	NA
CNAG_01483	0.30666089588432	0.0305823221387838	AMB up only	AMB only	242	386	HPI1	NA	hypothetical protein	Uncharacterized protein	E3 ubiquitin ligase-like protein	PEX10_DICDI|Peroxisome biogenesis factor 10 OS=Dictyostelium discoideum OX=44689 GN=pex10 PE=3 SV=2	NA	NA	NA	NA	NA	NA
CNAG_00493	0.309031825966485	0.0473252807368375	AMB up only	AMB only	241	387	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04785	0.31092360279299	0.0230268353833185	AMB up only	AMB only	240	388	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01294	0.311315999458264	0.0169474145266674	AMB up only	AMB only	239	389	NA	NA	inositol-pentakisphosphate 2-kinase	Inositol-pentakisphosphate 2-kinase (EC 2.7.1.158)	inositol-pentakisphosphate 2-kinase, inositol-pentakisphosphate 2-kinase, variant	IPPK_CRYNB|Inositol-pentakisphosphate 2-kinase OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=IPK1 PE=3 SV=1	NA	TRUE	NA	790	NA	NA
CNAG_07430	0.311830143229513	0.0255651241339428	AMB up only	AMB only	238	390	CTI6	NA	transcription factor binding protein	Transcription factor binding protein	transcription factor binding protein	CTI6_SCHPO|Putative histone deacetylase complex subunit cti6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cti6 PE=1 SV=1	NA	NA	NA	318	CTI6	Histone deacetylase complex subunit CTI6 (CYC8-TUP1-interacting protein 6) (Transcriptional regulatory protein CTI6)
CNAG_04577	0.317953674825316	0.0139202608540193	AMB up only	AMB only	237	391	NA	NA	nucleoside-diphosphate kinase	Nucleoside-diphosphate kinase	Nucleoside-diphosphate kinase	NDKB_BOVIN|Nucleoside diphosphate kinase B OS=Bos taurus OX=9913 GN=NME2 PE=1 SV=1	NA	TRUE	NA	NA	YNK1	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6)
CNAG_04577	0.317953674825316	0.0139202608540193	AMB up only	AMB only	237	391	NA	NA	nucleoside-diphosphate kinase	Nucleoside-diphosphate kinase	Nucleoside-diphosphate kinase	NDKB_BOVIN|Nucleoside diphosphate kinase B OS=Bos taurus OX=9913 GN=NME2 PE=1 SV=1	NA	TRUE	NA	NA	YNK1	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6)
CNAG_03777	0.322643418343954	0.0264712413405337	AMB up only	AMB only	236	392	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00544	0.326699639651457	0.0456272301725047	AMB up only	AMB only	235	393	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00092	0.332879054073429	0.00972850039614708	AMB up only	AMB only	234	394	NA	NA	mitochondrial protein	Mitochondrial pyruvate carrier	mitochondrial protein	MPC2_RAT|Mitochondrial pyruvate carrier 2 OS=Rattus norvegicus OX=10116 GN=Mpc2 PE=2 SV=1	NA	NA	NA	NA	MPC2; MPC3	Mitochondrial pyruvate carrier 2 (MPC2); Mitochondrial pyruvate carrier 3 (MPC3) (Protein FMP43)
CNAG_03698	0.335595240792059	0.0322158059162354	AMB up only	AMB only	233	395	NA	NA	E3 ubiquitin-protein ligase UBR7	E3 ubiquitin-protein ligase UBR7	E3 ubiquitin-protein ligase UBR7	MLO2_SCHPO|Protein mlo2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mlo2 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_00004	0.336837041329099	0.0349616504250962	AMB up only	AMB only	232	396	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05224	0.340214581800476	0.0493324142265479	AMB up only	AMB only	231	397	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02039	0.341536690821825	0.0199188096774481	AMB up only	AMB only	230	398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_06218	0.344470219411697	0.0271237392845485	AMB up only	AMB only	229	399	NA	NA	amidase	Amidase	Amidase	FAAH1_HUMAN|Fatty-acid amide hydrolase 1 OS=Homo sapiens OX=9606 GN=FAAH PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_01541	0.348756509108913	0.047788676497077	AMB up only	AMB only	228	400	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06820	0.350917122566213	0.0311960569364708	AMB up only	AMB only	227	401	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_02557	0.351346266962968	0.0447156030868029	AMB up only	AMB only	226	402	NA	NA	fungal specific transcription factor	Fungal specific transcription factor	fungal specific transcription factor	YH7G_SCHPO|Putative transcriptional regulatory protein C16G5.16 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC16G5.16 PE=1 SV=1	NA	NA	NA	1108	NA	NA
CNAG_06100	0.352671074959422	0.0310465594976278	AMB up only	AMB only	225	403	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06101	0.358357250449854	0.0131785847093912	AMB up only	AMB only	224	404	NA	NA	ADP,ATP carrier protein	ADP,ATP carrier protein	ADP,ATP carrier protein	ADT_NEUCRAD|P,ATP carrier protein OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=aac PE=3 SV=1	NA	NA	NA	NA	AAC3; PET9	ADP,ATP carrier protein 3 (ADP/ATP translocase 3) (Adenine nucleotide translocator 3) (ANT 3); ADP,ATP carrier protein 2 (ADP/ATP translocase 2) (Adenine nucleotide translocator 2) (ANT 2) (Petite colonies protein 9)
CNAG_02581	0.359464061375514	0.0124555916512272	AMB up only	AMB only	223	405	CAS33	NA	hypothetical protein	Uncharacterized protein	capsular associated protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01466	0.361793688512789	0.0123147625878888	AMB up only	AMB only	222	406	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04414	0.362207517709541	0.0159908177056162	AMB up only	AMB only	221	407	NA	NA	multidrug resistance protein fnx1	Multidrug resistance protein fnx1	multidrug resistance protein fnx1	FNX1_SCHPO|Multidrug resistance protein fnx1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fnx1 PE=2 SV=2	NA	NA	NA	NA	AZR1; SGE1; VBA1; VBA3; VBA4; VBA5	Azole resistance protein 1; Protein SGE1 (10-N-nonyl acridine orange resistance protein) (Crystal violet resistance protein); Vacuolar basic amino acid transporter 1; Vacuolar basic amino acid transporter 3; Vacuolar basic amino acid transporter 4; Vacuolar basic amino acid transporter 5
CNAG_02939	0.362620819546811	0.0160000893903115	AMB up only	AMB only	220	408	NA	NA	peroxin-3	Peroxin-3	peroxin-3	PEX3_YARLI|Peroxisomal biogenesis factor 3 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=PEX3 PE=3 SV=1	NA	NA	NA	NA	PEX3	Peroxisomal biogenesis factor 3 (Peroxin-3) (Peroxisomal membrane protein PAS3)
CNAG_04133	0.363233327318729	0.0162819602680916	AMB up only	AMB only	219	409	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	296	ATS1	Protein ATS1 (Alpha-tubulin suppressor 1)
CNAG_01069	0.365328169057846	0.0304453467000123	AMB up only	AMB only	218	410	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	TRUE	NA	NA	NA	NA	NA
CNAG_03436	0.369253956997046	0.0130311011426094	AMB up only	AMB only	217	411	NA	NA	alanine transaminase	Alanine transaminase	Alanine transaminase, alanine transaminase, variant	ALAM_DICDI|Probable alanine aminotransferase, mitochondrial OS=Dictyostelium discoideum OX=44689 GN=gpt PE=3 SV=1	NA	NA	NA	267	ALT1; ALT2	Probable alanine aminotransferase, mitochondrial (EC 2.6.1.2) (Glutamate pyruvate transaminase) (GPT) (Glutamic--alanine transaminase) (Glutamic--pyruvic transaminase); Probable alanine aminotransferase (EC 2.6.1.2) (Glutamate pyruvate transaminase) (GPT) (Glutamic--alanine transaminase) (Glutamic--pyruvic transaminase)
CNAG_00332	0.36957001982383	0.0104635709539761	AMB up only	AMB only	216	412	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	TRUE	NA	NA	NA	NA	NA
CNAG_03924	0.369870372753618	0.0487345766755551	AMB up only	AMB only	215	413	NA	NA	nit protein 1	Nit protein 1	nit protein 1	NIT1_BOVIN|Deaminated glutathione amidase OS=Bos taurus OX=9913 GN=NIT1 PE=2 SV=1	NA	NA	NA	NA	NIT2; NIT3	Deaminated glutathione amidase (dGSH amidase) (EC 3.5.1.128) (Nitrilase homolog 1); Omega-amidase NIT3 (EC 3.5.1.3) (Nitrilase homolog 2)
CNAG_04718	0.3699924519316	0.00823360122882002	AMB up only	AMB only	214	414	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NUDL_ENT38|Uncharacterized Nudix hydrolase NudL OS=Enterobacter sp. (strain 638) OX=399742 GN=nudL PE=3 SV=1	NA	NA	NA	NA	PCD1	Peroxisomal coenzyme A diphosphatase 1, peroxisomal (EC 3.6.1.55)
CNAG_05316	0.371746682691776	0.0318287182558505	AMB up only	AMB only	213	415	NA	NA	inositol oxygenase	Inositol oxygenase	inositol oxygenase	MIOX_DICDI|Inositol oxygenase OS=Dictyostelium discoideum OX=44689 GN=miox PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_05664	0.374954338012338	0.00621544426807506	AMB up only	AMB only	212	416	NA	NA	branched-chain-amino-acid transaminase	Branched-chain-amino-acid transaminase	Branched-chain-amino-acid transaminase	BCA1_SCHPO|Branched-chain-amino-acid aminotransferase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=eca39 PE=1 SV=3	NA	NA	NA	239	NA	NA
CNAG_06494	0.375515069189454	0.0428771802796103	AMB up only	AMB only	211	417	NA	NA	cold-induced thioredoxin domain-containing protein	Cold-induced thioredoxin domain-containing protein	cold-induced thioredoxin domain-containing protein	SPT20_RAT|Spermatogenesis-associated protein 20 OS=Rattus norvegicus OX=10116 GN=Spata20 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_00309	0.379157953989386	0.00868463086710236	AMB up only	AMB only	210	418	NA	NA	membrane protein	Membrane protein	membrane protein	GCP1_ARTBC|Probable glutamate carboxypeptidase ARB_02390 OS=Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) OX=663331 GN=ARB_02390 PE=1 SV=1	NA	NA	NA	NA	VPS70	Vacuolar protein sorting-associated protein 70 (EC 3.4.-.-)
CNAG_01556	0.380242320530474	0.0203445449082524	AMB up only	AMB only	209	419	NA	NA	cytoplasmic protein	Cytoplasmic protein	cytoplasmic protein	VMS1_YEAST|Protein VMS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMS1 PE=1 SV=1	NA	NA	NA	NA	VMS1	Protein VMS1 (VCP/CDC48-associated mitochondrial stress-responsive protein 1)
CNAG_02469	0.381268810526614	0.0189995068141931	AMB up only	AMB only	208	420	NA	NA	cytoplasmic protein	Cytoplasmic protein	cytoplasmic protein	CBWD1_RATCOB|W domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Cbwd1 PE=2 SV=2	NA	NA	NA	NA	NA	Uncharacterized protein YNR029C
CNAG_05744	0.384634877492436	0.016797630578082	AMB up only	AMB only	207	421	NA	NA	2-dehydropantoate 2-reductase	2-dehydropantoate 2-reductase	2-dehydropantoate 2-reductase	PANE_EC|O572-dehydropantoate 2-reductase OS=Escherichia coli O157:H7 OX=83334 GN=panE PE=3 SV=1	NA	NA	NA	NA	PAN5	2-dehydropantoate 2-reductase (EC 1.1.1.169) (Ketopantoate reductase) (KPA reductase) (KPR)
CNAG_06260	0.390334657269988	0.0463106129019073	AMB up only	AMB only	206	422	NA	NA	alpha-glucosidase	Alpha-glucosidase	Alpha-glucosidase	MALT_SCHPO|Alpha-glucosidase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mal1 PE=2 SV=1	NA	NA	NA	NA	IMA1; IMA2; IMA3; IMA4; IMA5; MAL12; MAL32	Oligo-1,6-glucosidase IMA1 (EC 3.2.1.10) (Alpha-glucosidase) (Isomaltase 1); Oligo-1,6-glucosidase IMA2 (EC 3.2.1.10) (Alpha-glucosidase) (Isomaltase 2); Oligo-1,6-glucosidase IMA3 (EC 3.2.1.10) (Alpha-glucosidase) (Isomaltase 3); Oligo-1,6-glucosidase IMA4 (EC 3.2.1.10) (Alpha-glucosidase) (Flocculent-specific protein 2) (Isomaltase 4); Oligo-1,6-glucosidase IMA5 (EC 3.2.1.10) (Alpha-glucosidase) (Isomaltase 5); Alpha-glucosidase MAL12 (EC 3.2.1.20) (Maltase); Alpha-glucosidase MAL32 (EC 3.2.1.20) (Maltase)
CNAG_00992	0.391228592820798	0.0302641250348313	AMB up only	AMB only	205	423	NA	NA	homocitrate synthase, mitochondrial	Homocitrate synthase, mitochondrial	homocitrate synthase, mitochondrial	HOSM_PENRW|Homocitrate synthase, mitochondrial OS=Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255) OX=500485 GN=lys1 PE=1 SV=1	NA	NA	NA	NA	LYS20; LYS21	Homocitrate synthase, cytosolic isozyme (EC 2.3.3.14); Homocitrate synthase, mitochondrial (EC 2.3.3.14)
CNAG_06390	0.393113930395662	0.0372341390655876	AMB up only	AMB only	204	424	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06135	0.39583106727086	0.0477235896904769	AMB up only	AMB only	203	425	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00805	0.39901439217898	0.0445696420340479	AMB up only	AMB only	202	426	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
